Checkin service,Departure/Arrival time convenient,Age,Flight Distance,Class_dummy_Eco,Type of Travel_dummy_Personal Travel,Customer Type_dummy_disloyal Customer,Class_dummy_Eco Plus,satisfaction
2,2,56,106,0,0,0,1,0
1,4,48,1448,0,0,0,0,0
3,2,58,1448,0,0,0,0,0
2,5,16,3111,0,0,0,0,0
3,3,25,2687,0,0,0,0,0
1,5,31,2865,0,0,0,0,0
1,1,31,2827,0,0,0,0,0
4,4,30,2798,0,0,0,0,0
1,2,51,1392,0,0,0,0,0
2,4,42,1397,0,0,0,0,0
1,3,35,1425,0,0,0,0,0
1,5,30,2777,0,0,0,0,0
2,5,55,1407,0,0,0,0,0
4,5,25,2401,0,0,0,0,0
3,3,44,1380,0,0,0,0,0
2,5,25,3064,0,0,0,0,0
3,2,45,1385,0,0,0,0,0
4,1,10,5746,0,0,0,0,0
1,4,46,1920,0,0,0,0,0
4,3,31,4076,0,0,0,0,0
1,3,26,5227,0,0,0,0,0
4,4,29,3716,0,0,0,0,0
2,4,47,1290,0,0,0,0,0
3,2,24,5400,0,0,0,0,0
1,1,23,2205,0,0,0,0,0
4,4,45,3984,0,0,0,0,0
1,1,47,3642,0,0,0,0,0
2,4,56,3868,1,0,0,0,0
3,4,56,1676,1,0,0,0,0
3,3,56,496,1,0,0,0,0
3,3,56,801,1,0,0,0,0
2,1,56,2710,1,0,0,0,0
1,1,56,623,1,0,0,0,0
4,2,56,1143,1,0,0,0,0
2,3,56,1665,1,0,0,0,0
2,3,56,3688,1,0,0,0,0
3,4,56,2171,1,0,0,0,0
1,5,56,961,1,0,0,0,0
1,1,55,1535,0,0,0,1,0
3,1,55,1489,0,0,0,1,0
1,2,55,2879,1,0,0,0,0
1,5,55,2251,1,0,0,0,0
1,3,55,2767,0,0,0,1,0
2,5,55,2015,1,0,0,0,0
2,4,55,779,1,0,0,0,0
2,4,55,2098,0,0,0,1,0
1,3,55,2186,0,0,0,1,0
3,3,55,487,1,0,0,0,0
2,3,55,1905,0,0,0,1,0
4,5,55,385,0,0,0,1,0
2,3,55,2183,1,0,0,0,0
1,2,16,2608,0,0,0,0,0
1,2,48,3233,0,0,0,0,0
2,5,23,5175,0,0,0,0,0
2,5,48,2796,0,0,0,0,0
2,1,23,3398,0,0,0,0,0
3,2,67,2047,0,0,0,0,0
4,2,34,1237,0,0,0,0,0
1,5,34,2605,0,0,0,0,0
2,1,40,1222,0,0,0,0,0
2,1,39,1230,0,0,0,0,0
3,2,50,3087,0,0,0,0,0
4,4,26,2710,0,0,0,0,0
1,3,48,3009,0,0,0,0,0
2,3,36,1190,0,0,0,0,0
4,3,29,2450,0,0,0,0,0
3,4,40,1228,0,0,0,0,0
3,3,55,697,1,0,0,0,0
2,4,55,2976,1,0,0,0,0
4,4,55,1182,1,0,0,0,0
3,4,55,722,1,0,0,0,0
2,3,55,1679,1,0,0,0,0
1,1,54,4256,0,0,0,1,0
1,3,54,2467,1,0,0,0,0
4,3,54,2227,0,0,0,1,0
1,1,54,2318,1,0,0,0,0
4,5,54,839,1,0,0,0,0
3,1,54,500,1,0,0,0,0
4,1,54,1633,1,0,0,0,0
2,1,32,2213,0,0,0,0,0
4,4,42,2374,0,0,0,0,0
1,2,35,1203,0,0,0,0,0
3,2,18,3067,0,0,0,0,0
1,2,39,1173,0,0,0,0,0
1,3,48,5477,0,0,0,0,0
2,4,18,3071,0,0,0,0,0
3,1,34,1152,0,0,0,0,0
3,4,23,3750,0,0,0,0,0
3,5,67,1135,0,0,0,0,0
3,3,13,2563,0,0,0,0,0
2,3,46,1896,0,0,0,0,0
1,1,35,3366,0,0,0,0,0
3,2,31,4476,0,0,0,0,0
3,1,44,1150,0,0,0,0,0
3,3,34,2997,0,0,0,0,0
3,5,49,2625,0,0,0,0,0
3,4,40,3254,0,0,0,0,0
2,5,54,1450,1,0,0,0,0
1,1,54,302,1,0,0,0,0
4,4,53,963,1,0,0,0,0
1,2,53,906,1,0,0,0,0
4,4,53,2241,1,0,0,0,0
1,3,53,805,1,0,0,0,0
4,3,53,761,1,0,0,0,0
2,2,53,1418,1,0,0,0,0
4,4,29,2472,0,0,0,0,0
3,5,46,3463,0,0,0,0,0
3,3,58,2852,0,0,0,0,0
3,1,50,1092,0,0,0,0,0
3,2,14,4311,0,0,0,0,0
4,5,27,2104,0,0,0,0,0
4,4,22,3910,0,0,0,0,0
4,2,22,2195,0,0,0,0,0
2,4,42,2216,0,0,0,0,0
3,5,68,2828,0,0,0,0,0
2,4,31,3027,0,0,0,0,0
3,1,26,3207,0,0,0,0,0
1,2,28,2174,0,0,0,0,0
2,4,49,1076,0,0,0,0,0
4,1,46,3813,0,0,0,0,0
3,5,33,5101,0,0,0,0,0
1,3,31,2884,0,0,0,0,0
4,2,44,1086,0,0,0,0,0
2,1,40,1642,0,0,0,0,0
1,4,22,4564,0,0,0,0,0
3,5,53,684,1,0,0,0,0
4,4,53,568,1,0,0,0,0
2,5,52,1797,1,0,0,0,0
4,3,52,1067,1,0,0,0,0
1,5,52,841,0,0,0,1,0
1,2,52,1963,0,0,0,1,0
3,5,52,1657,0,0,0,1,0
2,5,52,613,0,0,0,1,0
3,5,52,1784,0,0,0,1,0
1,1,52,624,1,0,0,0,0
3,5,52,461,0,0,0,1,0
2,4,52,1799,0,0,0,1,0
1,3,52,1277,1,0,0,0,0
1,3,52,64,1,0,0,0,0
4,1,58,1642,0,0,0,0,0
1,1,72,3134,0,0,0,0,0
1,1,37,3900,0,0,0,0,0
2,3,59,1053,0,0,0,0,0
4,5,30,4445,0,0,0,0,0
2,2,29,5139,0,0,0,0,0
1,3,34,1071,0,0,0,0,0
2,2,55,1058,0,0,0,0,0
3,4,55,1042,0,0,0,0,0
4,3,38,1050,0,0,0,0,0
3,3,23,2696,0,0,0,0,0
4,1,29,3389,0,0,0,0,0
1,4,37,3967,0,0,0,0,0
3,1,28,2465,0,0,0,0,0
2,5,63,1044,0,0,0,0,0
2,4,36,1019,0,0,0,0,0
1,4,59,2392,0,0,0,0,0
4,2,54,1014,0,0,0,0,0
4,5,35,2150,0,0,0,0,0
3,2,25,2048,0,0,0,0,0
1,4,25,2380,0,0,0,0,0
4,1,25,2301,0,0,0,0,0
2,2,52,573,1,0,0,0,0
3,1,52,2213,1,0,0,0,0
2,2,52,2136,1,0,0,0,0
1,2,52,1939,1,0,0,0,0
1,5,52,2422,1,0,0,0,0
1,2,51,2592,1,0,0,0,0
2,1,51,738,0,0,0,1,0
3,2,51,2304,1,0,0,0,0
2,2,51,360,1,0,0,0,0
2,1,51,355,1,0,0,0,0
4,1,51,236,1,0,0,0,0
2,1,51,251,1,0,0,0,0
4,5,51,1315,0,0,0,1,0
3,3,51,1211,1,0,0,0,0
2,3,9,3109,0,0,0,0,0
1,3,47,2266,0,0,0,0,0
2,3,54,1021,0,0,0,0,0
4,1,47,1037,0,0,0,0,0
2,5,58,1977,0,0,0,0,0
1,3,28,1765,0,0,0,0,0
1,3,23,2322,0,0,0,0,0
3,2,33,1841,0,0,0,0,0
2,5,59,3892,0,0,0,0,0
3,4,30,4396,0,0,0,0,0
3,2,40,1590,0,0,0,0,0
3,3,45,1691,0,0,0,0,0
3,3,30,2947,0,0,0,0,0
1,5,50,988,0,0,0,0,0
1,2,29,2330,0,0,0,0,0
1,4,54,993,0,0,0,0,0
4,1,36,3805,0,0,0,0,0
4,5,35,1008,0,0,0,0,0
3,5,26,2168,0,0,0,0,0
2,2,69,994,0,0,0,0,0
1,3,53,968,0,0,0,0,0
3,3,32,4081,0,0,0,0,0
1,3,45,3602,0,0,0,0,0
3,2,51,2165,0,0,0,0,0
4,3,32,1805,0,0,0,0,0
1,1,39,975,0,0,0,0,0
4,5,14,2760,0,0,0,0,0
2,3,49,2260,0,0,0,0,0
4,5,37,2396,0,0,0,0,0
3,3,28,5396,0,0,0,0,0
2,4,23,2081,0,0,0,0,0
1,5,51,1320,1,0,0,0,0
3,5,51,2260,1,0,0,0,0
3,5,51,2447,1,0,0,0,0
2,3,51,1661,1,0,0,0,0
3,1,51,2193,1,0,0,0,0
4,2,50,3930,1,0,0,0,0
1,5,50,2301,0,0,0,1,0
1,2,50,1400,1,0,0,0,0
4,5,50,2253,1,0,0,0,0
1,4,50,2162,1,0,0,0,0
2,2,50,450,1,0,0,0,0
1,1,50,284,1,0,0,0,0
1,2,50,2015,1,0,0,0,0
4,4,50,90,1,0,0,0,0
2,3,77,1724,0,0,0,0,0
3,3,59,942,0,0,0,0,0
4,1,47,1700,0,0,0,0,0
1,3,39,2303,0,0,0,0,0
1,4,36,2553,0,0,0,0,0
2,3,25,3793,0,0,0,0,0
1,4,22,2203,0,0,0,0,0
2,4,55,981,0,0,0,0,0
1,1,16,2211,0,0,0,0,0
3,2,72,1882,0,0,0,0,0
4,2,39,2462,0,0,0,0,0
1,4,43,3546,0,0,0,0,0
4,1,46,2734,0,0,0,0,0
3,3,49,2950,0,0,0,0,0
3,1,29,4356,0,0,0,0,0
2,5,43,3095,0,0,0,0,0
1,4,56,2821,0,0,0,0,0
3,3,46,1603,0,0,0,0,0
4,4,49,3600,0,0,0,0,0
1,2,41,3138,0,0,0,0,0
1,4,23,2823,0,0,0,0,0
3,5,75,943,0,0,0,0,0
1,2,50,2511,1,0,0,0,0
4,4,50,464,1,0,0,0,0
2,1,50,2215,1,0,0,0,0
4,4,49,2789,1,0,0,0,0
4,4,49,3646,1,0,0,0,0
1,5,49,3694,1,0,0,0,0
4,3,49,1967,0,0,0,1,0
2,3,49,727,1,0,0,0,0
1,5,49,1747,1,0,0,0,0
1,3,49,551,1,0,0,0,0
2,2,49,491,0,0,0,1,0
4,3,49,437,1,0,0,0,0
1,5,49,349,0,0,0,1,0
3,2,49,306,1,0,0,0,0
2,2,49,1975,1,0,0,0,0
3,2,49,106,1,0,0,0,0
2,3,24,3857,0,0,0,0,0
2,5,22,3948,0,0,0,0,0
4,5,27,2073,0,0,0,0,0
4,3,41,1995,0,0,0,0,0
4,1,34,916,0,0,0,0,0
1,2,27,3738,0,0,0,0,0
1,5,30,1640,0,0,0,0,0
2,3,29,5414,0,0,0,0,0
2,2,26,4862,0,0,0,0,0
4,3,30,5208,0,0,0,0,0
3,2,54,903,0,0,0,0,0
2,3,40,3890,0,0,0,0,0
1,1,34,2541,0,0,0,0,0
3,1,40,878,0,0,0,0,0
3,4,32,3516,0,0,0,0,0
4,1,26,2075,0,0,0,0,0
3,5,50,2528,0,0,0,0,0
2,2,33,3500,0,0,0,0,0
1,2,32,3245,0,0,0,0,0
1,4,28,1792,0,0,0,0,0
4,5,51,2606,0,0,0,0,0
4,3,47,1728,0,0,0,0,0
1,4,35,3193,0,0,0,0,0
1,5,49,2791,0,0,0,0,0
2,5,22,2304,0,0,0,0,0
4,4,52,3443,0,0,0,0,0
2,1,40,3151,0,0,0,0,0
3,1,48,3769,0,0,0,0,0
1,3,48,3011,0,0,0,0,0
2,3,47,3958,0,0,0,0,0
1,3,49,1898,1,0,0,0,0
3,4,49,2370,1,0,0,0,0
3,3,49,604,1,0,0,0,0
1,4,49,2471,1,0,0,0,0
3,1,49,731,1,0,0,0,0
2,4,49,602,1,0,0,0,0
2,1,49,452,1,0,0,0,0
3,5,48,3095,1,0,0,0,0
2,2,48,1474,1,0,0,0,0
2,4,48,1930,0,0,0,1,0
3,3,48,644,1,0,0,0,0
4,4,48,568,0,0,0,1,0
2,1,48,527,0,0,0,1,0
1,4,48,440,1,0,0,0,0
1,2,48,92,1,0,0,0,0
1,4,39,3549,0,0,0,0,0
3,4,33,2201,0,0,0,0,0
4,2,33,903,0,0,0,0,0
1,1,31,3841,0,0,0,0,0
1,5,29,3038,0,0,0,0,0
4,4,36,862,0,0,0,0,0
2,1,32,5022,0,0,0,0,0
1,2,36,3555,0,0,0,0,0
4,4,45,3481,0,0,0,0,0
3,3,58,1959,0,0,0,0,0
3,4,60,866,0,0,0,0,0
3,3,35,851,0,0,0,0,0
4,5,17,3282,0,0,0,0,0
3,4,51,1564,0,0,0,0,0
4,1,41,2522,0,0,0,0,0
3,2,31,3383,0,0,0,0,0
4,5,31,1963,0,0,0,0,0
4,2,29,2306,0,0,0,0,0
3,4,27,4752,0,0,0,0,0
1,3,56,865,0,0,0,0,0
2,4,29,2337,0,0,0,0,0
1,3,39,866,0,0,0,0,0
4,4,17,2371,0,0,0,0,0
4,1,44,825,0,0,0,0,0
4,3,40,2715,0,0,0,0,0
1,4,11,1568,0,0,0,0,0
3,1,9,3235,0,0,0,0,0
1,4,57,2620,0,0,0,0,0
4,5,43,817,0,0,0,0,0
4,2,48,2412,1,0,0,0,0
3,2,48,1525,1,0,0,0,0
1,3,48,2534,1,0,0,0,0
1,2,48,614,1,0,0,0,0
1,4,48,2701,1,0,0,0,0
3,5,47,3018,0,0,0,1,0
2,3,47,1930,1,0,0,0,0
3,3,47,1024,1,0,0,0,0
3,3,47,2303,1,0,0,0,0
1,3,47,892,0,0,0,1,0
1,4,47,772,0,0,0,1,0
4,5,47,718,1,0,0,0,0
3,2,47,1896,1,0,0,0,0
3,5,47,1935,1,0,0,0,0
4,1,47,1686,0,0,0,1,0
2,5,47,1192,1,0,0,0,0
4,1,47,1618,1,0,0,0,0
2,1,47,1374,0,0,0,1,0
2,2,47,320,1,0,0,0,0
3,1,47,230,1,0,0,0,0
1,4,29,2533,0,0,0,0,0
4,3,55,814,0,0,0,0,0
3,2,46,824,0,0,0,0,0
2,3,25,1583,0,0,0,0,0
3,5,78,2248,0,0,0,0,0
1,2,47,2450,0,0,0,0,0
3,3,51,827,0,0,0,0,0
2,3,29,4527,0,0,0,0,0
3,3,35,3418,0,0,0,0,0
1,4,58,1704,0,0,0,0,0
4,2,25,2457,0,0,0,0,0
2,3,16,1852,0,0,0,0,0
3,5,71,768,0,0,0,0,0
2,3,38,2389,0,0,0,0,0
4,5,32,5574,0,0,0,0,0
3,5,32,3331,0,0,0,0,0
3,1,16,2061,0,0,0,0,0
4,4,35,2540,0,0,0,0,0
2,1,24,2573,0,0,0,0,0
3,3,24,2590,0,0,0,0,0
3,1,52,2385,0,0,0,0,0
1,1,36,2943,0,0,0,0,0
2,1,34,2026,0,0,0,0,0
4,5,39,756,0,0,0,0,0
3,1,25,3783,0,0,0,0,0
2,4,60,1594,0,0,0,0,0
3,1,46,2953,0,0,0,0,0
2,5,33,2432,0,0,0,0,0
4,4,47,383,1,0,0,0,0
3,1,47,1508,1,0,0,0,0
3,1,47,629,1,0,0,0,0
4,3,47,1945,1,0,0,0,0
2,1,47,1155,1,0,0,0,0
4,2,47,1588,1,0,0,0,0
3,4,47,1045,1,0,0,0,0
4,1,46,2604,0,0,0,1,0
2,3,46,629,1,0,0,0,0
1,3,46,1969,1,0,0,0,0
2,4,46,1614,0,0,0,1,0
2,2,46,2099,1,0,0,0,0
3,5,46,329,1,0,0,0,0
4,5,46,1869,1,0,0,0,0
2,4,46,270,1,0,0,0,0
2,2,46,240,1,0,0,0,0
1,1,42,5208,0,0,0,0,0
2,4,40,749,0,0,0,0,0
3,4,32,2238,0,0,0,0,0
2,4,13,2232,0,0,0,0,0
4,5,27,3296,0,0,0,0,0
4,2,26,4881,0,0,0,0,0
4,5,8,3920,0,0,0,0,0
4,1,22,3474,0,0,0,0,0
1,5,45,5867,0,0,0,0,0
4,2,27,2304,0,0,0,0,0
1,2,24,5676,0,0,0,0,0
1,1,16,4864,0,0,0,0,0
1,4,48,3510,0,0,0,0,0
1,1,9,1898,0,0,0,0,0
4,2,43,3715,0,0,0,0,0
2,2,51,3460,0,0,0,0,0
1,2,36,3403,0,0,0,0,0
3,2,68,703,0,0,0,0,0
4,4,30,1710,0,0,0,0,0
3,1,40,2291,0,0,0,0,0
2,2,22,3514,0,0,0,0,0
4,1,22,2844,0,0,0,0,0
1,1,23,1619,0,0,0,0,0
3,1,64,695,0,0,0,0,0
4,1,38,700,0,0,0,0,0
1,1,31,1860,0,0,0,0,0
2,3,25,1714,0,0,0,0,0
3,5,21,2550,0,0,0,0,0
2,2,19,4674,0,0,0,0,0
1,3,29,2030,0,0,0,0,0
2,5,66,2843,0,0,0,0,0
4,5,57,2527,0,0,0,0,0
3,3,57,3175,0,0,0,0,0
1,3,46,1474,1,0,0,0,0
1,1,46,1637,1,0,0,0,0
4,3,46,1205,1,0,0,0,0
3,3,46,1989,1,0,0,0,0
1,1,45,1969,1,0,0,0,0
3,1,45,2067,1,0,0,0,0
4,4,45,1016,1,0,0,0,0
4,5,45,2038,1,0,0,0,0
4,5,45,600,1,0,0,0,0
2,4,45,623,1,0,0,0,0
1,4,45,1699,1,0,0,0,0
3,3,45,262,0,0,0,1,0
1,3,45,1700,1,0,0,0,0
1,5,45,1339,1,0,0,0,0
3,5,38,3397,0,0,0,0,0
2,5,30,4154,0,0,0,0,0
3,2,12,2250,0,0,0,0,0
1,2,34,3200,0,0,0,0,0
1,2,20,4936,0,0,0,0,0
3,4,46,1819,0,0,0,0,0
4,3,44,711,0,0,0,0,0
4,2,47,696,0,0,0,0,0
4,2,31,3655,0,0,0,0,0
4,3,31,3640,0,0,0,0,0
1,5,28,3358,0,0,0,0,0
1,1,56,2102,0,0,0,0,0
1,1,31,2528,0,0,0,0,0
3,1,33,3708,0,0,0,0,0
3,2,27,4147,0,0,0,0,0
3,5,23,1969,0,0,0,0,0
1,2,59,3121,0,0,0,0,0
1,5,42,692,0,0,0,0,0
1,2,54,2792,0,0,0,0,0
2,5,50,2624,0,0,0,0,0
1,4,40,2444,0,0,0,0,0
3,4,24,2035,0,0,0,0,0
3,3,22,1488,0,0,0,0,0
1,5,26,1727,0,0,0,0,0
1,1,25,1898,0,0,0,0,0
2,1,72,3180,0,0,0,0,0
4,3,30,1924,0,0,0,0,0
4,2,29,2399,0,0,0,0,0
1,1,25,4646,0,0,0,0,0
1,5,11,3907,0,0,0,0,0
4,2,29,1730,0,0,0,0,0
4,3,15,4325,0,0,0,0,0
2,4,46,3231,0,0,0,0,0
2,2,43,2783,0,0,0,0,0
4,1,59,2652,0,0,0,0,0
1,2,48,2581,0,0,0,0,0
3,3,32,2293,0,0,0,0,0
1,2,45,2550,1,0,0,0,0
4,4,45,1488,1,0,0,0,0
4,4,45,928,1,0,0,0,0
4,2,45,2200,1,0,0,0,0
2,2,45,2224,1,0,0,0,0
1,2,45,210,1,0,0,0,0
2,4,45,410,1,0,0,0,0
2,2,44,1026,1,0,0,0,0
1,3,44,2498,0,0,0,1,0
1,1,44,2443,1,0,0,0,0
3,3,44,973,1,0,0,0,0
4,3,44,2045,1,0,0,0,0
1,1,44,2039,1,0,0,0,0
2,4,44,601,0,0,0,1,0
4,4,44,1612,1,0,0,0,0
4,3,44,418,1,0,0,0,0
2,4,44,1495,1,0,0,0,0
3,3,44,1498,1,0,0,0,0
1,2,44,252,1,0,0,0,0
1,2,44,1714,0,0,0,1,0
3,4,44,1263,1,0,0,0,0
3,4,51,1689,0,0,0,0,0
3,2,31,2116,0,0,0,0,0
2,5,77,640,0,0,0,0,0
3,5,72,4025,0,0,0,0,0
1,3,33,1856,0,0,0,0,0
2,3,39,657,0,0,0,0,0
1,5,52,2974,0,0,0,0,0
2,3,60,639,0,0,0,0,0
2,3,52,630,0,0,0,0,0
4,1,32,3625,0,0,0,0,0
3,1,27,4048,0,0,0,0,0
3,2,36,3851,0,0,0,0,0
3,2,50,2162,0,0,0,0,0
2,1,40,3277,0,0,0,0,0
1,1,52,3637,0,0,0,0,0
4,2,61,2726,0,0,0,0,0
1,2,49,651,0,0,0,0,0
1,3,27,4930,0,0,0,0,0
1,5,25,4197,0,0,0,0,0
1,1,30,1965,0,0,0,0,0
3,4,40,3484,0,0,0,0,0
4,2,60,646,0,0,0,0,0
3,2,29,5303,0,0,0,0,0
2,2,31,1705,0,0,0,0,0
2,3,25,5221,0,0,0,0,0
1,2,44,878,1,0,0,0,0
4,2,44,2649,1,0,0,0,0
1,1,44,1066,1,0,0,0,0
1,5,43,3537,0,0,0,1,0
2,4,43,2349,1,0,0,0,0
1,5,43,2971,1,0,0,0,0
1,1,43,2715,0,0,0,1,0
4,1,43,1352,1,0,0,0,0
3,3,43,2627,0,0,0,1,0
4,3,43,1108,0,0,0,1,0
4,2,43,1041,1,0,0,0,0
1,4,43,1959,0,0,0,1,0
4,2,43,541,0,0,0,1,0
1,4,43,551,0,0,0,1,0
3,3,43,498,1,0,0,0,0
1,4,43,308,1,0,0,0,0
3,3,43,2033,1,0,0,0,0
4,4,43,101,1,0,0,0,0
3,3,41,2511,0,0,0,0,0
4,2,22,2551,0,0,0,0,0
4,5,22,4368,0,0,0,0,0
4,5,27,4047,0,0,0,0,0
4,5,26,4334,0,0,0,0,0
1,5,74,4458,0,0,0,0,0
3,1,49,3498,0,0,0,0,0
1,5,57,1988,0,0,0,0,0
1,3,49,3714,0,0,0,0,0
3,1,43,2687,0,0,0,0,0
4,5,18,1402,0,0,0,0,0
3,3,44,1713,0,0,0,0,0
1,1,25,4756,0,0,0,0,0
1,5,48,590,0,0,0,0,0
3,3,45,612,0,0,0,0,0
1,4,39,1942,0,0,0,0,0
1,4,27,2419,0,0,0,0,0
1,4,17,2378,0,0,0,0,0
1,2,52,2797,0,0,0,0,0
1,4,24,1679,0,0,0,0,0
4,1,61,598,0,0,0,0,0
4,4,38,610,0,0,0,0,0
2,2,52,3158,0,0,0,0,0
4,2,52,1986,0,0,0,0,0
4,4,42,3551,0,0,0,0,0
4,5,11,4017,0,0,0,0,0
3,5,36,584,0,0,0,0,0
2,3,41,584,0,0,0,0,0
3,4,38,598,0,0,0,0,0
4,2,27,1740,0,0,0,0,0
2,4,43,1777,1,0,0,0,0
2,4,43,2516,1,0,0,0,0
1,2,43,1717,1,0,0,0,0
4,1,43,1207,1,0,0,0,0
2,2,42,3063,0,0,0,1,0
2,1,42,1565,1,0,0,0,0
3,2,42,624,1,0,0,0,0
3,3,42,617,1,0,0,0,0
2,4,42,1381,1,0,0,0,0
2,3,42,387,1,0,0,0,0
3,5,42,338,1,0,0,0,0
2,4,42,314,0,0,0,1,0
2,2,42,230,0,0,0,1,0
4,3,42,1692,0,0,0,1,0
2,5,42,1572,0,0,0,1,0
3,4,42,147,1,0,0,0,0
4,4,35,2542,0,0,0,0,0
4,1,48,572,0,0,0,0,0
1,2,38,595,0,0,0,0,0
4,1,37,586,0,0,0,0,0
1,5,41,4023,0,0,0,0,0
1,1,72,3815,0,0,0,0,0
2,2,60,573,0,0,0,0,0
1,5,49,3268,0,0,0,0,0
4,4,43,2148,0,0,0,0,0
4,5,22,1960,0,0,0,0,0
3,2,59,1695,0,0,0,0,0
2,1,48,593,0,0,0,0,0
4,1,51,3549,0,0,0,0,0
4,1,53,552,0,0,0,0,0
2,3,46,2332,0,0,0,0,0
2,1,53,1919,0,0,0,0,0
3,4,34,1854,0,0,0,0,0
2,4,24,5535,0,0,0,0,0
4,2,45,557,0,0,0,0,0
2,5,36,3323,0,0,0,0,0
1,5,19,1783,0,0,0,0,0
3,1,31,5387,0,0,0,0,0
4,2,24,2379,0,0,0,0,0
2,4,14,4221,0,0,0,0,0
1,5,51,3025,0,0,0,0,0
4,2,42,3261,1,0,0,0,0
4,2,42,594,1,0,0,0,0
4,2,42,1898,1,0,0,0,0
3,4,41,2741,1,0,0,0,0
1,3,41,2714,1,0,0,0,0
2,3,41,2629,1,0,0,0,0
2,1,41,1326,0,0,0,1,0
1,2,41,2696,1,0,0,0,0
2,2,41,2522,0,0,0,1,0
4,3,41,2101,1,0,0,0,0
4,5,41,2488,1,0,0,0,0
2,2,41,789,0,0,0,1,0
2,5,41,2202,0,0,0,1,0
2,4,41,2128,1,0,0,0,0
1,5,41,2376,0,0,0,1,0
1,1,41,1497,1,0,0,0,0
1,5,41,1847,1,0,0,0,0
2,1,41,1338,1,0,0,0,0
2,5,41,1353,1,0,0,0,0
3,2,41,1447,1,0,0,0,0
2,2,41,266,0,0,0,1,0
1,3,41,2029,1,0,0,0,0
3,2,41,905,0,0,0,1,0
4,4,41,1010,1,0,0,0,0
1,5,41,1587,1,0,0,0,0
1,1,8,1866,0,0,0,0,0
1,3,65,3791,0,0,0,0,0
1,2,43,2029,0,0,0,0,0
4,1,36,534,0,0,0,0,0
4,5,31,3018,0,0,0,0,0
4,5,25,1971,0,0,0,0,0
3,4,47,522,0,0,0,0,0
1,5,40,568,0,0,0,0,0
2,3,33,3349,0,0,0,0,0
2,3,31,4273,0,0,0,0,0
1,3,30,3953,0,0,0,0,0
1,3,57,1957,0,0,0,0,0
1,5,32,4088,0,0,0,0,0
4,5,27,2635,0,0,0,0,0
3,4,20,4234,0,0,0,0,0
2,5,37,1697,0,0,0,0,0
4,5,34,549,0,0,0,0,0
2,3,77,1516,0,0,0,0,0
4,3,60,3681,0,0,0,0,0
3,5,46,2215,0,0,0,0,0
4,1,53,2621,0,0,0,0,0
3,2,38,1528,0,0,0,0,0
4,4,31,3995,0,0,0,0,0
3,1,33,543,0,0,0,0,0
1,4,47,3775,0,0,0,0,0
4,1,47,503,0,0,0,0,0
4,4,69,503,0,0,0,0,0
2,5,23,2111,0,0,0,0,0
3,4,41,2027,1,0,0,0,0
1,3,41,2481,1,0,0,0,0
1,1,41,2196,1,0,0,0,0
4,3,41,1754,1,0,0,0,0
3,1,41,2441,1,0,0,0,0
3,3,41,2412,1,0,0,0,0
1,3,40,4177,1,0,0,0,0
3,3,40,2596,0,0,0,1,0
2,2,40,1645,1,0,0,0,0
4,5,40,2525,0,0,0,1,0
3,4,40,1670,1,0,0,0,0
4,5,40,1533,0,0,0,1,0
1,4,40,2023,1,0,0,0,0
1,3,40,1514,1,0,0,0,0
1,1,40,1900,1,0,0,0,0
2,1,40,2136,0,0,0,1,0
2,2,40,1303,1,0,0,0,0
1,3,40,1418,1,0,0,0,0
4,1,49,3137,0,0,0,0,0
2,1,34,3550,0,0,0,0,0
2,2,29,5469,0,0,0,0,0
2,1,15,1475,0,0,0,0,0
3,2,72,519,0,0,0,0,0
3,1,25,4292,0,0,0,0,0
4,2,42,495,0,0,0,0,0
4,4,51,1964,0,0,0,0,0
2,3,40,2299,0,0,0,0,0
1,1,67,2674,0,0,0,0,0
2,2,40,2910,1,0,0,0,0
1,1,44,510,0,0,0,0,0
2,5,36,3810,0,0,0,0,0
1,5,26,1971,0,0,0,0,0
4,3,48,3295,0,0,0,0,0
1,1,47,499,0,0,0,0,0
4,3,45,2284,0,0,0,0,0
2,3,37,517,0,0,0,0,0
3,2,34,476,0,0,0,0,0
3,5,33,2259,0,0,0,0,0
3,2,49,3815,0,0,0,0,0
4,1,41,1740,0,0,0,0,0
4,3,37,3688,0,0,0,0,0
1,2,55,2387,0,0,0,0,0
2,2,40,3131,0,0,0,0,0
3,4,56,500,0,0,0,0,0
4,1,32,4096,0,0,0,0,0
4,1,66,495,0,0,0,0,0
1,4,51,468,0,0,0,0,0
2,3,35,1822,0,0,0,0,0
2,5,51,470,0,0,0,0,0
3,2,68,3898,0,0,0,0,0
4,2,17,2125,0,0,0,0,0
3,3,32,1336,0,0,0,0,0
1,5,56,2358,0,0,0,0,0
4,2,40,2971,1,0,0,0,0
1,2,39,6225,1,0,0,0,0
3,1,39,3269,1,0,0,0,0
1,4,39,2465,1,0,0,0,0
3,3,39,2176,0,0,0,1,0
2,2,39,2288,1,0,0,0,0
4,5,39,1797,1,0,0,0,0
3,1,39,2045,0,0,0,1,0
2,1,39,1922,1,0,0,0,0
4,5,39,1808,1,0,0,0,0
3,4,39,1991,1,0,0,0,0
1,4,39,1954,0,0,0,1,0
1,4,39,1365,1,0,0,0,0
1,4,39,1954,1,0,0,0,0
4,1,39,1136,0,0,0,1,0
4,5,39,1861,1,0,0,0,0
1,1,39,1761,0,0,0,1,0
4,4,39,1425,1,0,0,0,0
3,4,39,1393,1,0,0,0,0
